"Time","Particulas_PM25"
2022-06-03 21:35:09,21 μg/m³
2022-06-03 21:40:09,20 μg/m³
2022-06-03 21:45:09,21 μg/m³
2022-06-03 21:50:09,22 μg/m³
2022-06-03 21:55:09,20 μg/m³
2022-06-03 22:00:10,20 μg/m³
2022-06-03 22:04:14,21 μg/m³
2022-06-03 22:09:14,40 μg/m³
2022-06-03 22:14:14,46 μg/m³
2022-06-03 22:19:15,46 μg/m³
2022-06-03 22:24:15,46 μg/m³
2022-06-03 22:29:15,48 μg/m³
2022-06-03 22:34:15,50 μg/m³
2022-06-03 22:39:15,52 μg/m³
2022-06-03 22:44:16,51 μg/m³
2022-06-03 22:47:30,53 μg/m³
2022-06-03 22:52:30,56 μg/m³
2022-06-03 22:58:30,65 μg/m³
2022-06-03 23:04:31,67 μg/m³
2022-06-03 23:10:31,61 μg/m³
2022-06-03 23:16:31,38 μg/m³
2022-06-03 23:21:31,35 μg/m³
2022-06-03 23:26:31,33 μg/m³
2022-06-03 23:31:32,32 μg/m³
2022-06-03 23:36:32,29 μg/m³
2022-06-03 23:41:32,20 μg/m³
2022-06-03 23:46:32,22 μg/m³
2022-06-03 23:51:32,19 μg/m³
2022-06-03 23:56:33,18 μg/m³
2022-06-04 00:01:33,28 μg/m³
2022-06-04 00:07:33,39 μg/m³
2022-06-04 00:13:33,25 μg/m³
2022-06-04 00:18:33,21 μg/m³
2022-06-04 00:23:34,19 μg/m³
2022-06-04 00:28:34,20 μg/m³
2022-06-04 00:33:34,24 μg/m³
2022-06-04 00:38:34,24 μg/m³
2022-06-04 00:43:34,23 μg/m³
2022-06-04 00:47:41,25 μg/m³
2022-06-04 00:52:41,24 μg/m³
2022-06-04 00:57:42,30 μg/m³
2022-06-04 01:02:42,43 μg/m³
2022-06-04 01:07:42,48 μg/m³
2022-06-04 01:12:42,46 μg/m³
2022-06-04 01:17:42,48 μg/m³
2022-06-04 01:22:42,50 μg/m³
2022-06-04 01:27:42,51 μg/m³
2022-06-04 01:32:42,51 μg/m³
2022-06-04 01:37:42,51 μg/m³
2022-06-04 01:43:34,54 μg/m³
2022-06-04 01:48:34,52 μg/m³
2022-06-04 01:53:34,52 μg/m³
2022-06-04 01:58:34,50 μg/m³
2022-06-04 02:03:35,51 μg/m³
2022-06-04 02:08:35,48 μg/m³
2022-06-04 02:13:35,47 μg/m³
2022-06-04 02:18:35,47 μg/m³
2022-06-04 02:23:35,41 μg/m³
2022-06-04 02:28:35,40 μg/m³
2022-06-04 02:33:36,38 μg/m³
2022-06-04 02:38:36,34 μg/m³
2022-06-04 02:43:36,30 μg/m³
2022-06-04 02:48:36,29 μg/m³
2022-06-04 02:53:36,25 μg/m³
2022-06-04 02:58:37,25 μg/m³
2022-06-04 03:03:37,27 μg/m³
2022-06-04 03:08:37,27 μg/m³
2022-06-04 03:13:37,26 μg/m³
2022-06-04 03:18:37,25 μg/m³
2022-06-04 03:23:38,24 μg/m³
2022-06-04 03:26:50,22 μg/m³
2022-06-04 03:30:59,20 μg/m³
2022-06-04 03:36:00,19 μg/m³
2022-06-04 03:41:00,21 μg/m³
2022-06-04 03:46:00,21 μg/m³
2022-06-04 03:51:00,22 μg/m³
2022-06-04 03:56:00,17 μg/m³
2022-06-04 04:01:00,18 μg/m³
2022-06-04 04:06:00,18 μg/m³
2022-06-04 04:11:01,19 μg/m³
2022-06-04 04:16:01,19 μg/m³
2022-06-04 04:21:01,18 μg/m³
2022-06-04 04:26:01,18 μg/m³
2022-06-04 04:31:01,18 μg/m³
2022-06-04 04:36:01,20 μg/m³
2022-06-04 04:41:02,18 μg/m³
2022-06-04 04:46:02,19 μg/m³
2022-06-04 04:51:02,19 μg/m³
2022-06-04 04:56:02,18 μg/m³
2022-06-04 05:01:02,18 μg/m³
2022-06-04 05:06:02,18 μg/m³
2022-06-04 05:11:03,19 μg/m³
2022-06-04 05:16:03,23 μg/m³
2022-06-04 05:21:03,24 μg/m³
2022-06-04 05:26:03,22 μg/m³
2022-06-04 05:31:11,21 μg/m³
2022-06-04 05:36:11,21 μg/m³
2022-06-04 05:41:11,24 μg/m³
2022-06-04 05:46:11,28 μg/m³
2022-06-04 05:51:11,25 μg/m³
2022-06-04 05:56:11,25 μg/m³
2022-06-04 06:01:12,27 μg/m³
2022-06-04 06:06:12,27 μg/m³
2022-06-04 06:11:12,24 μg/m³
2022-06-04 06:16:12,24 μg/m³
2022-06-04 06:21:12,24 μg/m³
2022-06-04 06:26:12,24 μg/m³
2022-06-04 06:31:12,22 μg/m³
2022-06-04 06:36:12,21 μg/m³
2022-06-04 06:41:13,19 μg/m³
2022-06-04 06:46:13,21 μg/m³
2022-06-04 06:51:13,21 μg/m³
2022-06-04 06:56:13,22 μg/m³
2022-06-04 07:01:13,22 μg/m³
2022-06-04 07:06:13,22 μg/m³
2022-06-04 07:11:14,20 μg/m³
2022-06-04 17:32:29,17 μg/m³
2022-06-04 17:37:29,16 μg/m³
2022-06-04 17:42:29,19 μg/m³
2022-06-04 17:47:29,22 μg/m³
2022-06-04 17:52:29,20 μg/m³
2022-06-04 17:57:30,21 μg/m³
2022-06-04 18:02:30,19 μg/m³
2022-06-04 18:07:30,21 μg/m³
2022-06-04 18:12:30,20 μg/m³
2022-06-04 18:17:30,18 μg/m³
2022-06-04 18:22:30,21 μg/m³
2022-06-04 18:27:31,23 μg/m³
2022-06-04 18:32:31,22 μg/m³
2022-06-04 18:37:31,21 μg/m³
2022-06-04 18:42:31,21 μg/m³
2022-06-04 18:47:31,20 μg/m³
2022-06-04 18:52:32,15 μg/m³
2022-06-04 18:57:32,15 μg/m³
2022-06-04 19:02:32,15 μg/m³
2022-06-04 19:07:32,16 μg/m³
2022-06-04 19:12:32,16 μg/m³
2022-06-04 19:17:33,17 μg/m³
2022-06-04 19:22:33,12 μg/m³
2022-06-04 19:27:33,14 μg/m³
2022-06-04 19:32:40,15 μg/m³
2022-06-04 19:37:40,14 μg/m³
2022-06-04 19:42:40,16 μg/m³
2022-06-04 19:47:40,14 μg/m³
2022-06-04 19:52:40,13 μg/m³
2022-06-04 19:57:41,11 μg/m³
2022-06-04 20:02:41,15 μg/m³
2022-06-04 20:07:41,18 μg/m³
2022-06-04 20:12:41,17 μg/m³
2022-06-04 20:17:41,16 μg/m³
2022-06-04 20:22:42,17 μg/m³
2022-06-04 20:27:42,17 μg/m³
2022-06-04 20:32:42,15 μg/m³
2022-06-04 20:37:42,12 μg/m³
2022-06-04 20:42:42,12 μg/m³
2022-06-04 20:47:43,13 μg/m³
2022-06-04 20:52:43,16 μg/m³
2022-06-04 20:57:43,23 μg/m³
2022-06-04 21:02:43,23 μg/m³
2022-06-04 21:07:43,28 μg/m³
2022-06-04 21:12:44,28 μg/m³
2022-06-04 21:17:44,24 μg/m³
2022-06-04 21:22:44,25 μg/m³
2022-06-04 21:27:44,25 μg/m³
2022-06-04 21:32:51,24 μg/m³
2022-06-04 21:37:52,24 μg/m³
2022-06-04 21:42:52,22 μg/m³
2022-06-04 21:47:52,19 μg/m³
2022-06-04 21:52:52,16 μg/m³
2022-06-04 21:57:52,17 μg/m³
2022-06-04 22:02:52,18 μg/m³
2022-06-04 22:07:52,18 μg/m³
2022-06-04 22:12:52,18 μg/m³
2022-06-04 22:17:53,20 μg/m³
2022-06-04 22:22:53,20 μg/m³
2022-06-04 22:27:53,22 μg/m³
2022-06-04 22:32:53,27 μg/m³
2022-06-04 22:37:53,28 μg/m³
2022-06-04 22:42:53,30 μg/m³
2022-06-04 22:47:54,32 μg/m³
2022-06-04 22:52:54,34 μg/m³
2022-06-04 22:57:54,36 μg/m³
2022-06-04 23:02:54,35 μg/m³
2022-06-04 23:07:54,36 μg/m³
2022-06-04 23:12:55,43 μg/m³
2022-06-04 23:17:55,51 μg/m³
2022-06-04 23:22:55,62 μg/m³
2022-06-04 23:28:55,61 μg/m³
2022-06-04 23:33:03,105 μg/m³
2022-06-04 23:39:03,94 μg/m³
2022-06-04 23:45:03,102 μg/m³
2022-06-04 23:51:03,88 μg/m³
2022-06-04 23:57:04,74 μg/m³
2022-06-05 00:03:04,65 μg/m³
2022-06-05 00:09:04,64 μg/m³
2022-06-05 00:15:04,61 μg/m³
2022-06-05 00:21:04,52 μg/m³
2022-06-05 00:26:05,53 μg/m³
2022-06-05 00:31:05,55 μg/m³
2022-06-05 00:37:05,58 μg/m³
2022-06-05 00:43:05,55 μg/m³
2022-06-05 00:48:05,58 μg/m³
2022-06-05 00:54:06,59 μg/m³
2022-06-05 01:00:06,60 μg/m³
2022-06-05 01:06:06,57 μg/m³
2022-06-05 01:12:06,54 μg/m³
2022-06-05 01:18:07,55 μg/m³
2022-06-05 01:24:07,59 μg/m³
2022-06-05 01:30:07,68 μg/m³
2022-06-05 01:33:14,75 μg/m³
2022-06-05 01:39:14,78 μg/m³
2022-06-05 01:45:14,109 μg/m³
2022-06-05 01:51:14,105 μg/m³
2022-06-05 01:57:15,119 μg/m³
2022-06-05 02:03:15,117 μg/m³
2022-06-05 02:09:15,108 μg/m³
2022-06-05 02:15:15,93 μg/m³
2022-06-05 02:21:15,78 μg/m³
2022-06-05 02:27:16,65 μg/m³
2022-06-05 02:33:16,52 μg/m³
2022-06-05 02:38:16,50 μg/m³
2022-06-05 02:43:16,34 μg/m³
2022-06-05 02:48:16,39 μg/m³
2022-06-05 02:53:17,33 μg/m³
2022-06-05 02:58:17,33 μg/m³
2022-06-05 03:03:17,31 μg/m³
2022-06-05 03:08:17,37 μg/m³
2022-06-05 03:13:17,38 μg/m³
2022-06-05 03:18:18,36 μg/m³
2022-06-05 03:23:18,33 μg/m³
2022-06-05 03:28:18,31 μg/m³
2022-06-05 03:33:25,87 μg/m³
2022-06-05 03:39:25,33 μg/m³
2022-06-05 03:44:25,36 μg/m³
2022-06-05 03:49:25,35 μg/m³
2022-06-05 03:54:26,32 μg/m³
2022-06-05 03:59:26,28 μg/m³
2022-06-05 04:04:26,27 μg/m³
2022-06-05 04:09:26,29 μg/m³
2022-06-05 04:14:26,30 μg/m³
2022-06-05 04:19:26,26 μg/m³
2022-06-05 04:24:27,27 μg/m³
2022-06-05 04:29:27,24 μg/m³
2022-06-05 04:34:27,25 μg/m³
2022-06-05 04:39:27,23 μg/m³
2022-06-05 04:44:27,23 μg/m³
2022-06-05 04:49:28,19 μg/m³
2022-06-05 04:54:28,13 μg/m³
2022-06-05 04:59:28,11 μg/m³
2022-06-05 05:04:28,10 μg/m³
2022-06-05 05:09:28,10 μg/m³
2022-06-05 05:14:28,9 μg/m³
2022-06-05 05:19:29,9 μg/m³
2022-06-05 05:24:29,9 μg/m³
2022-06-05 05:29:29,9 μg/m³
2022-06-05 05:33:36,8 μg/m³
2022-06-05 05:38:36,7 μg/m³
2022-06-05 05:43:36,7 μg/m³
2022-06-05 05:48:36,8 μg/m³
2022-06-05 05:53:37,8 μg/m³
2022-06-05 05:58:37,9 μg/m³
2022-06-05 06:03:37,8 μg/m³
2022-06-05 06:08:37,7 μg/m³
2022-06-05 06:13:37,9 μg/m³
2022-06-05 06:18:37,9 μg/m³
2022-06-05 06:23:38,10 μg/m³
2022-06-05 06:28:38,9 μg/m³
2022-06-05 06:33:38,8 μg/m³
2022-06-05 06:38:38,8 μg/m³
2022-06-05 06:43:38,10 μg/m³
2022-06-05 06:48:39,10 μg/m³
2022-06-05 06:53:39,9 μg/m³
2022-06-05 06:58:39,8 μg/m³
2022-06-05 07:03:39,6 μg/m³
2022-06-05 07:08:39,7 μg/m³
2022-06-05 07:13:39,7 μg/m³
2022-06-05 07:18:40,6 μg/m³
2022-06-05 07:23:40,6 μg/m³
2022-06-05 07:28:40,6 μg/m³
2022-06-05 07:33:48,6 μg/m³
2022-06-05 07:38:48,7 μg/m³
2022-06-05 07:43:48,7 μg/m³
2022-06-05 07:48:48,8 μg/m³
2022-06-05 07:53:49,8 μg/m³
2022-06-05 07:58:49,9 μg/m³
2022-06-05 08:03:49,10 μg/m³
2022-06-05 08:08:49,11 μg/m³
2022-06-05 08:13:49,11 μg/m³
2022-06-05 08:18:49,10 μg/m³
2022-06-05 08:23:49,10 μg/m³
2022-06-05 08:28:57,10 μg/m³
2022-06-05 08:33:57,11 μg/m³
2022-06-05 08:38:57,12 μg/m³
2022-06-05 08:43:57,11 μg/m³
2022-06-05 08:48:57,12 μg/m³
2022-06-05 08:53:58,17 μg/m³
2022-06-05 08:58:58,15 μg/m³
2022-06-05 09:03:58,20 μg/m³
2022-06-05 09:08:58,16 μg/m³
2022-06-05 09:13:58,18 μg/m³
2022-06-05 09:18:58,17 μg/m³
2022-06-05 09:23:58,19 μg/m³
2022-06-05 09:28:58,15 μg/m³
2022-06-05 09:33:58,16 μg/m³
2022-06-05 09:38:58,19 μg/m³
2022-06-05 09:43:59,25 μg/m³
2022-06-05 09:48:59,23 μg/m³
2022-06-05 09:53:59,19 μg/m³
2022-06-05 09:58:59,17 μg/m³
2022-06-05 10:03:59,15 μg/m³
2022-06-05 10:08:59,14 μg/m³
2022-06-05 10:14:00,14 μg/m³
2022-06-05 10:21:09,14 μg/m³
2022-06-05 10:26:09,13 μg/m³
2022-06-05 10:31:09,12 μg/m³
2022-06-05 10:36:09,13 μg/m³
2022-06-05 10:41:09,7 μg/m³
2022-06-05 10:46:10,7 μg/m³
2022-06-05 10:51:10,12 μg/m³
2022-06-05 10:56:10,13 μg/m³
2022-06-05 11:01:10,13 μg/m³
2022-06-05 11:06:10,11 μg/m³
2022-06-05 11:11:10,11 μg/m³
2022-06-05 11:16:11,9 μg/m³
2022-06-05 11:21:11,14 μg/m³
2022-06-05 11:26:11,8 μg/m³
2022-06-05 11:31:11,11 μg/m³
2022-06-05 11:34:20,8 μg/m³
2022-06-05 11:39:21,7 μg/m³
2022-06-05 11:44:21,7 μg/m³
2022-06-05 11:49:21,7 μg/m³
2022-06-05 11:54:21,7 μg/m³
2022-06-05 11:59:21,8 μg/m³
2022-06-05 12:04:21,8 μg/m³
2022-06-05 12:09:22,6 μg/m³
2022-06-05 12:14:22,7 μg/m³
2022-06-05 12:19:22,7 μg/m³
2022-06-05 12:24:22,7 μg/m³
2022-06-05 12:29:22,8 μg/m³
2022-06-05 12:34:23,8 μg/m³
2022-06-05 12:39:23,9 μg/m³
2022-06-05 12:44:23,8 μg/m³
2022-06-05 12:49:23,10 μg/m³
2022-06-05 12:54:23,8 μg/m³
2022-06-05 12:59:23,12 μg/m³
2022-06-05 13:04:24,13 μg/m³
2022-06-05 13:09:24,10 μg/m³
2022-06-05 13:14:24,8 μg/m³
2022-06-05 13:19:24,10 μg/m³
2022-06-05 13:24:24,14 μg/m³
2022-06-05 13:29:25,13 μg/m³
2022-06-05 13:34:31,12 μg/m³
2022-06-05 13:39:31,15 μg/m³
2022-06-05 13:44:31,11 μg/m³
2022-06-05 13:49:32,10 μg/m³
2022-06-05 13:54:32,7 μg/m³
2022-06-05 13:59:32,7 μg/m³
2022-06-05 14:04:32,7 μg/m³
2022-06-05 14:09:32,8 μg/m³
2022-06-05 14:14:33,9 μg/m³
2022-06-05 14:19:33,14 μg/m³
2022-06-05 14:24:33,13 μg/m³
2022-06-05 14:29:33,13 μg/m³
2022-06-05 14:34:33,13 μg/m³
2022-06-05 14:39:34,13 μg/m³
2022-06-05 14:44:34,12 μg/m³
2022-06-05 14:49:34,12 μg/m³
2022-06-05 14:54:34,13 μg/m³
2022-06-05 14:59:34,14 μg/m³
2022-06-05 15:04:35,17 μg/m³
2022-06-05 15:09:35,14 μg/m³
2022-06-05 15:14:35,14 μg/m³
2022-06-05 15:19:35,16 μg/m³
2022-06-05 15:24:35,13 μg/m³
2022-06-05 15:29:36,11 μg/m³
2022-06-05 15:34:42,13 μg/m³
2022-06-05 15:39:43,11 μg/m³
2022-06-05 15:44:43,12 μg/m³
2022-06-05 15:49:43,14 μg/m³
2022-06-05 15:54:43,16 μg/m³
2022-06-05 15:59:43,18 μg/m³
2022-06-05 16:04:43,16 μg/m³
2022-06-05 16:09:44,19 μg/m³
2022-06-05 16:14:44,21 μg/m³
2022-06-05 16:19:44,17 μg/m³
2022-06-05 16:24:44,14 μg/m³
2022-06-05 16:29:44,10 μg/m³
2022-06-05 16:34:44,8 μg/m³
2022-06-05 16:39:44,13 μg/m³
2022-06-05 16:44:45,17 μg/m³
2022-06-05 16:49:45,19 μg/m³
2022-06-05 16:54:45,16 μg/m³
2022-06-05 16:59:45,18 μg/m³
2022-06-05 17:04:45,14 μg/m³
2022-06-05 17:09:46,12 μg/m³
2022-06-05 17:14:46,8 μg/m³
2022-06-05 17:19:46,8 μg/m³
2022-06-05 17:24:46,17 μg/m³
2022-06-05 17:29:46,21 μg/m³
2022-06-05 17:34:54,22 μg/m³
2022-06-05 17:39:55,22 μg/m³
2022-06-05 17:44:55,27 μg/m³
2022-06-05 17:49:55,27 μg/m³
2022-06-05 17:54:55,21 μg/m³
2022-06-05 17:59:55,17 μg/m³
2022-06-05 18:04:55,14 μg/m³
2022-06-05 18:09:55,13 μg/m³
2022-06-05 18:14:56,13 μg/m³
2022-06-05 18:19:56,12 μg/m³
2022-06-05 18:24:56,13 μg/m³
2022-06-05 18:29:56,14 μg/m³
2022-06-05 18:34:56,14 μg/m³
2022-06-05 18:39:57,14 μg/m³
2022-06-05 18:44:57,14 μg/m³
2022-06-05 18:49:57,14 μg/m³
2022-06-05 18:54:57,14 μg/m³
2022-06-05 18:59:57,14 μg/m³
2022-06-05 19:04:58,13 μg/m³
2022-06-05 19:09:58,13 μg/m³
2022-06-05 19:14:58,15 μg/m³
2022-06-05 19:19:58,13 μg/m³
2022-06-05 19:24:58,29 μg/m³
2022-06-05 19:29:58,22 μg/m³
2022-06-05 19:35:08,26 μg/m³
2022-06-05 19:40:08,24 μg/m³
2022-06-05 19:45:08,37 μg/m³
2022-06-05 19:50:08,31 μg/m³
2022-06-05 19:55:08,31 μg/m³
2022-06-05 20:00:08,28 μg/m³
2022-06-05 20:05:09,24 μg/m³
2022-06-05 20:10:09,23 μg/m³
2022-06-05 20:15:09,22 μg/m³
2022-06-05 20:20:09,23 μg/m³
2022-06-05 20:25:09,23 μg/m³
2022-06-05 20:30:09,20 μg/m³
2022-06-05 20:35:10,20 μg/m³
2022-06-05 20:40:10,21 μg/m³
2022-06-05 20:45:10,21 μg/m³
2022-06-05 20:50:10,22 μg/m³
2022-06-05 20:55:10,22 μg/m³
2022-06-05 21:00:11,21 μg/m³
2022-06-05 21:05:11,23 μg/m³
2022-06-05 21:10:11,27 μg/m³
2022-06-05 21:15:11,29 μg/m³
2022-06-05 21:20:11,31 μg/m³
2022-06-05 21:25:11,30 μg/m³
2022-06-05 21:30:12,30 μg/m³
2022-06-05 21:36:46,31 μg/m³
2022-06-05 21:41:46,30 μg/m³
2022-06-05 21:46:46,29 μg/m³
2022-06-05 21:51:47,32 μg/m³
2022-06-05 21:56:47,32 μg/m³
2022-06-05 22:01:47,27 μg/m³
2022-06-05 22:06:47,23 μg/m³
2022-06-05 22:11:47,22 μg/m³
2022-06-05 22:16:48,23 μg/m³
2022-06-05 22:21:48,22 μg/m³
2022-06-05 22:26:48,22 μg/m³
2022-06-05 22:31:48,24 μg/m³
2022-06-05 22:36:48,27 μg/m³
2022-06-05 22:41:48,21 μg/m³
2022-06-05 22:46:49,16 μg/m³
2022-06-05 22:51:49,15 μg/m³
2022-06-05 22:56:49,13 μg/m³
2022-06-05 23:01:49,10 μg/m³
2022-06-05 23:06:50,11 μg/m³
2022-06-05 23:11:50,11 μg/m³
2022-06-05 23:16:50,11 μg/m³
2022-06-05 23:21:50,12 μg/m³
2022-06-05 23:26:50,13 μg/m³
2022-06-05 23:31:51,15 μg/m³
2022-06-05 23:35:30,15 μg/m³
2022-06-05 23:40:31,18 μg/m³
2022-06-05 23:45:31,28 μg/m³
2022-06-05 23:50:31,31 μg/m³
2022-06-05 23:55:31,18 μg/m³
2022-06-06 00:00:31,18 μg/m³
2022-06-06 00:05:31,12 μg/m³
2022-06-06 00:10:32,11 μg/m³
2022-06-06 00:15:32,11 μg/m³
2022-06-06 00:20:32,10 μg/m³
2022-06-06 00:25:32,10 μg/m³
2022-06-06 00:30:32,15 μg/m³
2022-06-06 00:35:32,8 μg/m³
2022-06-06 00:40:33,10 μg/m³
2022-06-06 00:45:33,9 μg/m³
2022-06-06 00:50:33,16 μg/m³
2022-06-06 00:55:33,11 μg/m³
2022-06-06 01:00:33,22 μg/m³
2022-06-06 01:05:33,9 μg/m³
2022-06-06 01:10:34,9 μg/m³
2022-06-06 01:15:34,10 μg/m³
2022-06-06 01:20:34,9 μg/m³
2022-06-06 01:25:34,95 μg/m³
2022-06-06 01:31:34,187 μg/m³
2022-06-06 01:35:42,91 μg/m³
2022-06-06 01:41:42,18 μg/m³
2022-06-06 01:46:42,19 μg/m³
2022-06-06 01:51:42,19 μg/m³
2022-06-06 01:56:42,19 μg/m³
2022-06-06 02:01:42,21 μg/m³
2022-06-06 02:06:43,33 μg/m³
2022-06-06 02:11:43,37 μg/m³
2022-06-06 02:16:43,29 μg/m³
2022-06-06 02:21:43,33 μg/m³
2022-06-06 02:26:43,18 μg/m³
2022-06-06 02:31:43,15 μg/m³
2022-06-06 02:36:44,20 μg/m³
2022-06-06 02:41:44,19 μg/m³
2022-06-06 02:46:44,20 μg/m³
2022-06-06 02:51:44,17 μg/m³
2022-06-06 02:56:44,19 μg/m³
2022-06-06 03:01:44,16 μg/m³
2022-06-06 03:06:45,13 μg/m³
2022-06-06 03:11:45,11 μg/m³
2022-06-06 03:16:45,14 μg/m³
2022-06-06 03:21:45,8 μg/m³
2022-06-06 03:26:45,7 μg/m³
2022-06-06 03:31:46,12 μg/m³
2022-06-06 03:35:53,10 μg/m³
2022-06-06 03:40:53,9 μg/m³
2022-06-06 03:45:53,8 μg/m³
2022-06-06 03:50:53,7 μg/m³
2022-06-06 03:55:53,9 μg/m³
2022-06-06 04:00:54,8 μg/m³
2022-06-06 04:05:54,6 μg/m³
2022-06-06 04:10:54,10 μg/m³
2022-06-06 04:15:54,9 μg/m³
2022-06-06 04:20:54,11 μg/m³
2022-06-06 04:25:54,10 μg/m³
2022-06-06 04:30:55,10 μg/m³
2022-06-06 04:35:55,9 μg/m³
2022-06-06 04:40:55,14 μg/m³
2022-06-06 04:45:55,13 μg/m³
2022-06-06 04:50:55,12 μg/m³
2022-06-06 04:55:56,12 μg/m³
2022-06-06 05:00:56,13 μg/m³
2022-06-06 05:05:56,18 μg/m³
2022-06-06 05:10:56,16 μg/m³
2022-06-06 05:15:56,17 μg/m³
2022-06-06 05:20:57,18 μg/m³
2022-06-06 05:25:57,15 μg/m³
2022-06-06 05:30:57,16 μg/m³
2022-06-06 05:36:05,17 μg/m³
2022-06-06 05:41:05,13 μg/m³
2022-06-06 05:46:05,14 μg/m³
2022-06-06 05:51:05,13 μg/m³
2022-06-06 05:56:06,15 μg/m³
2022-06-06 06:01:06,15 μg/m³
2022-06-06 06:06:06,16 μg/m³
2022-06-06 06:11:06,16 μg/m³
2022-06-06 06:16:06,20 μg/m³
2022-06-06 06:21:06,21 μg/m³
2022-06-06 06:26:07,14 μg/m³
2022-06-06 06:31:07,18 μg/m³
2022-06-06 06:36:07,25 μg/m³
2022-06-06 06:41:07,28 μg/m³
2022-06-06 06:46:07,28 μg/m³
2022-06-06 06:51:08,32 μg/m³
2022-06-06 06:56:08,19 μg/m³
2022-06-06 07:01:08,12 μg/m³
2022-06-06 07:06:08,7 μg/m³
2022-06-06 07:11:08,7 μg/m³
2022-06-06 07:16:08,11 μg/m³
2022-06-06 07:21:09,12 μg/m³
2022-06-06 07:26:09,9 μg/m³
2022-06-06 07:31:09,36 μg/m³
2022-06-06 07:36:16,26 μg/m³
2022-06-06 07:41:16,13 μg/m³
2022-06-06 07:46:16,8 μg/m³
2022-06-06 07:51:16,11 μg/m³
2022-06-06 07:56:16,6 μg/m³
2022-06-06 08:01:16,5 μg/m³
2022-06-06 08:06:17,5 μg/m³
2022-06-06 08:11:17,5 μg/m³
2022-06-06 08:16:17,6 μg/m³
2022-06-06 08:21:17,9 μg/m³
2022-06-06 08:26:17,12 μg/m³
2022-06-06 08:31:17,18 μg/m³
2022-06-06 08:36:18,12 μg/m³
2022-06-06 08:41:18,6 μg/m³
2022-06-06 08:46:18,8 μg/m³
2022-06-06 08:51:18,7 μg/m³
2022-06-06 08:56:18,13 μg/m³
2022-06-06 09:01:19,11 μg/m³
2022-06-06 09:06:19,19 μg/m³
2022-06-06 09:11:19,33 μg/m³
2022-06-06 09:16:19,29 μg/m³
2022-06-06 09:21:19,28 μg/m³
2022-06-06 09:26:19,25 μg/m³
2022-06-06 09:31:20,30 μg/m³
2022-06-06 09:36:26,42 μg/m³
2022-06-06 09:41:26,25 μg/m³
2022-06-06 09:46:26,22 μg/m³
2022-06-06 09:51:26,23 μg/m³
2022-06-06 09:56:26,23 μg/m³
2022-06-06 10:01:27,32 μg/m³
2022-06-06 10:06:27,43 μg/m³
2022-06-06 10:11:27,31 μg/m³
2022-06-06 10:16:27,34 μg/m³
2022-06-06 10:23:37,22 μg/m³
2022-06-06 10:28:38,25 μg/m³
2022-06-06 11:36:49,21 μg/m³
2022-06-06 11:41:49,25 μg/m³
2022-06-06 11:46:50,20 μg/m³
2022-06-06 11:51:50,21 μg/m³
2022-06-06 11:56:50,18 μg/m³
2022-06-06 12:01:50,32 μg/m³
2022-06-06 12:06:50,38 μg/m³
2022-06-06 12:11:50,29 μg/m³
2022-06-06 12:16:50,14 μg/m³
2022-06-06 12:21:50,16 μg/m³
2022-06-06 12:26:51,18 μg/m³
2022-06-06 12:31:51,23 μg/m³
2022-06-06 12:36:51,18 μg/m³
2022-06-06 12:41:51,43 μg/m³
2022-06-06 12:46:51,46 μg/m³
2022-06-06 12:51:52,47 μg/m³
2022-06-06 12:56:52,40 μg/m³
2022-06-06 13:01:52,26 μg/m³
2022-06-06 13:06:52,25 μg/m³
2022-06-06 13:11:52,20 μg/m³
2022-06-06 13:16:53,14 μg/m³
2022-06-06 13:21:53,16 μg/m³
2022-06-06 13:26:53,10 μg/m³
2022-06-06 13:31:53,8 μg/m³
2022-06-06 13:37:00,9 μg/m³
2022-06-06 13:42:00,10 μg/m³
2022-06-06 13:47:01,8 μg/m³
2022-06-06 13:52:01,4 μg/m³
2022-06-06 13:57:01,4 μg/m³
2022-06-06 14:02:01,4 μg/m³
2022-06-06 14:07:01,7 μg/m³
2022-06-06 14:12:01,10 μg/m³
2022-06-06 14:17:01,14 μg/m³
2022-06-06 14:22:02,32 μg/m³
2022-06-06 14:27:02,19 μg/m³
2022-06-06 14:32:02,12 μg/m³
2022-06-06 14:37:02,15 μg/m³
2022-06-06 14:42:02,25 μg/m³
2022-06-06 14:47:03,26 μg/m³
2022-06-06 14:52:03,31 μg/m³
2022-06-06 14:57:03,37 μg/m³
2022-06-06 15:02:03,42 μg/m³
2022-06-06 15:07:04,27 μg/m³
2022-06-06 15:12:04,18 μg/m³
2022-06-06 15:17:04,16 μg/m³
2022-06-06 15:22:04,17 μg/m³
2022-06-06 15:27:04,17 μg/m³
2022-06-06 15:32:05,20 μg/m³
2022-06-06 15:37:11,29 μg/m³
2022-06-06 15:42:11,40 μg/m³
2022-06-06 15:47:11,37 μg/m³
2022-06-06 15:52:11,32 μg/m³
2022-06-06 15:57:11,20 μg/m³
2022-06-06 16:02:11,22 μg/m³
2022-06-06 16:07:11,21 μg/m³
2022-06-06 16:12:12,23 μg/m³
2022-06-06 16:17:12,17 μg/m³
2022-06-06 16:22:12,17 μg/m³
2022-06-06 16:27:12,13 μg/m³
2022-06-06 16:32:12,10 μg/m³
2022-06-06 16:37:12,10 μg/m³
2022-06-06 16:42:12,11 μg/m³
2022-06-06 16:47:13,14 μg/m³
2022-06-06 16:52:13,15 μg/m³
